KAUM科番号,科,Family,和名,学名,Remarks,和名ヘボン式表記
316,ハゼ科,Gobiidae,ヤハズハゼ,Bathygobius cyclopterus (Valenciennes 1837),"
平嶋（2010）和歌山県立自然博物館だより28(4):8，和歌山県；岩坪ほか（2014）Nat Kagoshima 40:81-94，薩摩半島南端（南九州市頴娃町）；Koeda et al (2016) Fishes of Yonaguni，与那国島；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；工藤ほか（2019）神奈川自然誌資料40:49-58，三浦半島；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；井上ほか（2021）Ichthy, Nat Hist Fish Jpn 10:21-38，高知市；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；望月ほか（2022）Ichthy, Nat Hist Fish Jpn 23:19-31，大隅諸島竹島
",Yahazuhaze
316,ハゼ科,Gobiidae,クモハゼ,Bathygobius fuscus (Rüppell 1830),"
平嶋（2006）和歌山県立自然博物館だより24(4):8，和歌山県；辻・松田（2009）南予生物15:47-58，愛媛県千丈川；辻（2013）南予生物17:1-13，愛媛県；岩坪ほか（2014）Nat Kagoshima 40:81-94，薩摩半島南端（南九州市頴娃町）；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；松沼ほか（2016）「鹿児島市の川魚」，鹿児島市；Koeda et al (2016) Fishes of Yonaguni，与那国島；鏑木（2016）「種子島の釣魚」；辻・松田（2016）南予生物18:1-25，愛媛県八幡浜市；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；松岡・花﨑（2017） Nat Stud 63:5-6，大阪；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；村瀬ほか（2019）「門川の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；中川ほか（2021）Nat Kagoshima 47:373-379，鹿児島湾北部霧島市；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；赤池ほか（2021）Ichthy, Nat Hist Fish Jpn 13:18-35，沖永良部島；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；栗原ほか（2022）「延岡水辺の生き物案内」，宮崎県延岡市
",Kumohaze
316,ハゼ科,Gobiidae,クロホシヤハズハゼ,Bathygobius hongkongensis Lam 1986,"
本村ほか（2013）「硫黄島・竹島の魚類」；山川・瀬能（2016）神奈川自然誌資料37:44-52，相模湾；辻・松田（2016）南予生物18:1-25，愛媛県八幡浜市；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；岩坪・本村（2017）「鹿児島湾の魚類」；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；山川ほか（2018）神奈川県立博物館研究報告47:35-57，千葉県初記録・東限記録；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島硫黄島
",Kurohoshiyahazuhaze
316,ハゼ科,Gobiidae,ヤミクモハゼ,Bathygobius laddi (Fowler 1931),"
本村ほか（2013）「硫黄島・竹島の魚類」；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；Jeong & Motomura (2021) Bull Kagoshima Univ Mus 16:1-116，大隅諸島竹島
",Yamikumohaze
316,ハゼ科,Gobiidae,クロクモハゼ,Bathygobius niger (Smith 1960),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」
",Kurokumohaze
316,ハゼ科,Gobiidae,シジミハゼ,Bathygobius petrophilus (Bleeker 1853),"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；山川ほか（2018）神奈川県立博物館研究報告47:35-57，千葉県・神奈川県・静岡県；平嶋（2018）和歌山県立自然博物館だより36(2):8，和歌山県；本村ほか（2019）「奄美群島の魚類」；是枝ほか（2022）Ichthy, Nat Hist Fish Jpn 17:20-38，薩摩半島；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸
",Shijimihaze
316,ハゼ科,Gobiidae,カワクモハゼ,Bathygobius sp.,,Kawakumohaze
316,ハゼ科,Gobiidae,ムツゴロウ,Boleophthalmus pectinirostris (Linnaeus 1758),"
坂本・田島（1995）佐賀自然史研究1:17-26，佐賀県；武内ほか（2011）近畿大学農学部紀要44:63-87，佐賀県
",Mutsugoro
316,ハゼ科,Gobiidae,オオガラスハゼ,Bryaninops amplus Larson 1985,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Ogarasuhaze
316,ハゼ科,Gobiidae,イロワケガラスハゼ,Bryaninops erythrops (Jordan & Seale 1906),"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」
",Irowakegarasuhaze
316,ハゼ科,Gobiidae,コビトガラスハゼ,Bryaninops isis Larson 1985,,Kobitogarasuhaze
316,ハゼ科,Gobiidae,ホソガラスハゼ,Bryaninops loki Larson 1985,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；和田ほか（2021）Ichthy, Nat Hist Fish Jpn 7:35-52，徳之島
",Hosogarasuhaze
316,ハゼ科,Gobiidae,アカメハゼ,Bryaninops natans Larson 1985,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」
",Akamehaze
316,ハゼ科,Gobiidae,ヒトミシリハゼ,Bryaninops nexus Larson 1987,,Hitomishirihaze
316,ハゼ科,Gobiidae,ソメワケハゼ,Bryaninops ridens Smith 1959,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",Somewakehaze
316,ハゼ科,Gobiidae,スジグロガラスハゼ,Bryaninops tigris Larson 1985,"
本村ほか（2019）「奄美群島の魚類」
",Sujigurogarasuhaze
316,ハゼ科,Gobiidae,ガラスハゼ,Bryaninops yongei (Davis & Cohen 1969),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；赤池ほか（2021）Ichthy, Nat Hist Fish Jpn 13:18-35，沖永良部島
",Garasuhaze
316,ハゼ科,Gobiidae,ヒレグロヨリメハゼ,"Cabillus atripelvicus Randall, Sakamoto & Shibukawa 2007",,Hireguroyorimehaze
316,ハゼ科,Gobiidae,ミカゲハゼ,Cabillus lacertops Smith 1959,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島
",Mikagehaze
316,ハゼ科,Gobiidae,クシヨリメハゼ,Cabillus pexus Shibukawa & Aizawa 2013,"
Shibukawa & Aizawa (2013) Bull Nat Mus Nat Sci, Ser A (Zool) 39:133-142，奄美大島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",Kushiyorimehaze
316,ハゼ科,Gobiidae,和名なし,Cabillus sp. 1,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",
316,ハゼ科,Gobiidae,和名なし,Cabillus sp. 2,"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；望月ほか（2022）Ichthy, Nat Hist Fish Jpn 23:19-31，大隅諸島竹島・屋久島・種子島，鹿児島湾，下甑島，薩摩半島西岸
",
316,ハゼ科,Gobiidae,ヨリメハゼ,Cabillus tongarevae (Fowler 1927),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；赤池ほか（2021）Ichthy, Nat Hist Fish Jpn 13:18-35，沖永良部島；望月ほか（2022）Ichthy, Nat Hist Fish Jpn 23:19-31，大隅諸島竹島
",Yorimehaze
316,ハゼ科,Gobiidae,アワユキフタスジハゼ,Callogobius albipunctatus Akihito & Ikeda 2021,"
Akihito & Ikeda (2021) Ichthyol Res doi:10.1007/s10228-021-00817-2，屋久島，座間味島，石垣島，西表島
",Awayukifutasujihaze
316,ハゼ科,Gobiidae,ヒレグロフタスジハゼ,Callogobius crassus McKinney & Lachner 1984,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」
",Hiregurofutasujihaze
316,ハゼ科,Gobiidae,セボシフタスジハゼ,Callogobius dorsomaculatus Akihito & Ikeda 2021,"
Akihito & Ikeda (2021) Ichthyol Res doi:10.1007/s10228-021-00817-2，座間味島，西表島
",Seboshifutasujihaze
316,ハゼ科,Gobiidae,セキレイハゼ,"Callogobius falx Fujiwara, Suzuki & Motomura 2021","
Fujiwara et al (2021) Zootaxa 5048:253-264，石垣島，与那国島（分布域：八丈島・栢島・加計呂麻島・沖永良部島・沖縄島・伊江島・久米島・石垣島・与那国島）
",Sekireihaze
316,ハゼ科,Gobiidae,ズングリハゼ,Callogobius flavobrunneus (Smith 1958),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」
",Zungurihaze
316,ハゼ科,Gobiidae,オキナワハゼ,Callogobius hasseltii (Bleeker 1851),"
岩坪ほか（2014）Nat Kagoshima 40:81-94，薩摩半島南端（南九州市頴娃町）；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；岩坪ほか（2022）「薩摩半島沿岸の魚類」
",Okinawahaze
316,ハゼ科,Gobiidae,ツルギハゼ,Callogobius hastatus McKinney & Lachner 1978,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」
",Tsurugihaze
316,ハゼ科,Gobiidae,カタホハゼ,Callogobius maculipinnis (Fowler 1918),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；和田ほか（2021）Ichthy, Nat Hist Fish Jpn 7:35-52，徳之島
",Katahohaze
316,ハゼ科,Gobiidae,ナメラハゼ,Callogobius okinawae (Snyder 1908),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；木村ほか（2017）「口永良部島の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；平嶋（2021）和歌山県立自然博物館館報39:89-91，和歌山県；望月ほか（2022）Ichthy, Nat Hist Fish Jpn 23:19-31，大隅諸島竹島
",Namerahaze
316,ハゼ科,Gobiidae,フタスジハゼ,Callogobius sclateri (Steindachner 1879),"
Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；本村ほか（2019）「奄美群島の魚類」；Motomura & Uehara (2020) Bull Kagoshima Univ Mus 12:1-125，沖永良部島；和田ほか（2021）Ichthy, Nat Hist Fish Jpn 7:35-52，徳之島
",Futasujihaze
316,ハゼ科,Gobiidae,シュンカンハゼ,Callogobius shunkan (Takagi 1957),"
岩坪ほか（2014）Nat Kagoshima 40:81-94，薩摩半島南端（南九州市頴娃町）；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸
",Shunkanhaze
316,ハゼ科,Gobiidae,ミスジハゼ,Callogobius sp. 1,,Misujihaze
316,ハゼ科,Gobiidae,和名なし,Callogobius sp. 2,"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",
316,ハゼ科,Gobiidae,タネハゼ,Callogobius tanegasimae (Snyder 1908),"
平嶋（2007）和歌山県立自然博物館だより25(4):8，和歌山県；辻・松田（2009）南予生物15:47-58，愛媛県千丈川；武内ほか（2011）近畿大学農学部紀要44:63-87，和歌山県；辻（2015）徳島県立博物館研究報告25:1-24，愛媛県岩松川；山川・瀬能（2016）神奈川自然誌資料37:44-52，相模湾；松沼ほか（2016）「鹿児島市の川魚」，鹿児島市，種子島，屋久島；Koeda et al (2016) Fishes of Yonaguni，与那国島；辻・松田（2016）南予生物18:1-25，愛媛県八幡浜市；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；山川ほか（2018）神奈川県立博物館研究報告47:35-57，千葉県初記録・東限記録；Mochida & Motomura (2018) Bull Kagoshima Univ Mus 10:1-80，徳之島；村瀬ほか（2019）「門川の魚類」；漫湖水鳥・湿地センター「漫湖みんなで水族館」，沖縄島漫湖；Fujiwara & Motomura (2020) Bull Kagoshima Univ Mus 14:1-73，喜界島；；井藤（2021）四国自然史科学研究14:7-11，香川県小豆島；邉見・渡辺（2021）魚類学雑誌doi:10.11369/jji.21-022，若狭湾；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；栗原ほか（2022）「延岡水辺の生き物案内」，宮崎県延岡市
",Tanehaze
316,ハゼ科,Gobiidae,アサガラハゼ,Caragobius urolepis (Bleeker 1852),"
Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島
",Asagarahaze
316,ハゼ科,Gobiidae,アゴハゼ,Chaenogobius annularis Gill 1859,"
座間（1998）「万石浦の魚類の生態学的研究」，宮城県万石浦；平嶋（2007）和歌山県立自然博物館だより25(2):8，和歌山県；藤井（2009）佐賀自然史研究15:21-25，佐賀県伊万里市佐代川河口；武内ほか（2011）近畿大学農学部紀要44:63-87，徳島県；辻（2013）徳島県立博物館研究報告23:1-21，愛媛県伯方島；辻（2013）南予生物17:1-13，愛媛県；Matsui et al (2014) Bull Osaka Mus Nat Host 68:1-25，若狭湾；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；Motomura & Harazaki (2017) Bull Kagoshima Univ Mus 9:1-183，屋久島；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；Murase et al (2017) ZooKeys 725:79-95，宮崎県，鹿児島県本土，種子島，屋久島；Nakae et al (2018) Mem Natl Mus Nat Sci Tokyo 52:205-361，奄美大島；村瀬ほか（2019）「門川の魚類」；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；Kato et al (2020) Ichthyol Res doi:10.1007/s10228-020-00772-4，DNA（北海道南部～種子島）；花﨑ほか（2020）南紀生物62:189-195，大阪府阪南市；井上ほか（2021）Ichthy, Nat Hist Fish Jpn 10:21-38，高知市；Itsukushima & Kano (2021) Biodivers Data J 9:367168，千葉県；Hirase (2021) Ichthyol Res doi:10.1007/s10228-021-00824-3，DNA；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；近藤ほか（2022）「ハチの干潟の生きものたち」，広島県竹原市（瀬戸内海）；栗原ほか（2022）「延岡水辺の生き物案内」，宮崎県延岡市
",Agohaze
316,ハゼ科,Gobiidae,ドロメ,Chaenogobius gulosus (Sauvage 1882),"
藤井（2009）佐賀自然史研究15:21-25，佐賀県伊万里市佐代川河口；平嶋（2009）和歌山県立自然博物館だより27(4):8，和歌山県；松沼ほか（2010）Nat Kagoshima 36:79-87，上甑島汽水湖群；武内ほか（2011）近畿大学農学部紀要44:63-87，和歌山県；辻（2013）徳島県立博物館研究報告23:1-21，愛媛県伯方島；辻（2013）南予生物17:1-13，愛媛県；Matsui et al (2014) Bull Osaka Mus Nat Host 68:1-25，若狭湾；竹内ほか（2015）日本生物地理学会会報70:1-11，対馬；辻（2015）徳島県立博物館研究報告25:1-24，愛媛県岩松川；Motomura et al (2016) Mem Fac Fish Kagoshima Univ 64:10-34，宇治群島；松沼ほか（2016）「鹿児島市の川魚」，長崎県，鹿児島湾；辻・松田（2016）南予生物18:1-25，愛媛県八幡浜市；Iwatsuki et al (2017) Bull Grad Sch Bioresour Mie Univ 43:27-55，宮崎県（日向灘）；岩坪・本村（2017）「鹿児島湾の魚類」；Murase et al (2017) ZooKeys 725:79-95，宮崎県，鹿児島県本土，甑島，種子島；村瀬ほか（2019）「門川の魚類」；村瀬（2019）宮崎の自然と環境4:52-58，宮崎県門川湾；荒尾ほか（2020）神奈川自然誌資料41:61-70，東京湾；園山ほか（2020）鹿児島大学総合研究博物館研究報告11:1-152，山口県日本海側；本村ほか（2020）「高尾野川河口の生きもの」；花﨑ほか（2020）南紀生物62:189-195，大阪府阪南市；中川ほか（2021）Nat Kagoshima 47:373-379，鹿児島湾北部霧島市；井上ほか（2021）Ichthy, Nat Hist Fish Jpn 10:21-38，高知市；Hirase (2021) Ichthyol Res doi:10.1007/s10228-021-00824-3，DNA；村瀬ほか（2021）「ひむかの海の魚たち」，宮崎県門川町；岩坪ほか（2022）「薩摩半島沿岸の魚類」；工藤ほか（2022）神奈川県自然誌資料43:97-142，三浦半島南西岸；近藤ほか（2022）「ハチの干潟の生きものたち」，広島県竹原市（瀬戸内海）；柏尾ほか（2022）きしわだ自然資料館研究報告7:1-12，大阪湾（岸和田市）
",Dorome
