Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References1,References2
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Lutjanus malabaricus,Malabar blood snapper,0.98,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Lutjanus russelli,Russell's snapper,1.14,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Lutjanus sebae,Emperor red snapper,0.80,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Lutjanus sp.,Snapper,0.81,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Lutjanus vitta,Brownstripe red snapper,1.01,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Ocyurus chrysurus,Yellowtail snapper,1.10,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Ocyurus chrysurus,Yellowtail snapper,1.30,,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Pristipomoides filamentosus,Crimson jobfish,1.35,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Lutjanidae,Symphorus nematophorus,Chinamanfish,1.08,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Malacanthidae,Caulolatilus princeps,Ocean whitefish,0.98,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Microdesmidae,Nemateleotris magnifica,Fire goby,0.59,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Monodactylidae,Monodactylus argenteus,Silver moony,0.90,48,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Moronidae,Dicentrarchus labrax,European seabass,0.78,,FCM,RBC,HS,"Peruzzi, S., B. Chatain, and B. Menu (2005). Flow cytometric determination of genome size in European seabass (Dicentrarchus labrax), gilthead seabream (Sparus aurata), thinlip mullet (Liza ramada), and European eel (Anguilla anguilla). Aquatic Living Res",
Chordata,Vertebrata,Osteichthyes,Perciformes,Moronidae,Morone saxatilis,Striped sea-bass,0.89,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Moronidae,Morone saxatilis,Striped sea-bass,0.95,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Liza ramado,Thinlip mullet,0.79,,FCM,RBC,HS,"Peruzzi, S., B. Chatain, and B. Menu (2005). Flow cytometric determination of genome size in European seabass (Dicentrarchus labrax), gilthead seabream (Sparus aurata), thinlip mullet (Liza ramada), and European eel (Anguilla anguilla). Aquatic Living Res",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Liza vaigiensis,Squaretail mullet,0.77,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Mugil cephalus,Flathead mullet,0.81,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Mugil cephalus,Flathead mullet,0.81,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Mugil cephalus,Flathead mullet,0.99,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Mugil curema,White mullet,0.69,48,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Myxus elongatus,Sand grey mullet,0.84,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Mugilidae,Valamugil georgii,Silver mullet,0.97,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Mulloidichthys flavolineatus,Yellowstripe goatfish,0.56,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Mulloidichthys flavolineatus,Yellowstripe goatfish,0.62,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Mulloidichthys vanicolensis,Yellowfin goatfish,0.60,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Mulloidichthys vanicolensis,Yellowfin goatfish,0.66,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Mullus surmuletus,Striped red mullet,0.65,44,FCM,RBC,GD,"Libertini, A., S. Malavasi, P. Torricelli, and P. Franzoi (2008). Unpublished data.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Pseudupeneus maculatus,Spotted goatfish,0.50,,FD,"LV, RBC",V,"Bachmann, K. and R.R. Cowden (1967). Specific DNA amounts and nuclear size in fish hepatocytes and erythrocytes. Transactions of the American Microscopical Society 86: 463-471.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Upeneichthys lineatus,Blue-lined goatfish,0.63,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Mullidae,Upeneus luzonius,Dark-barred goatfish,0.53,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Nemipteridae,Nemipterus theodorei,Theodore's threadfin bream,0.77,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Nemipteridae,Scolopsis aurata,Yellowstripe monocle bream,0.84,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Nemipteridae,Scolopsis lineatus,Striped monocle bream,1.11,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Nemipteridae,Scolopsis monogramma,Monogrammed monocle bream,0.76,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Nototheniidae,Dissostichus mawsoni,Antarctic toothfish,1.02,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Nototheniidae,Trematomus bernacchii,Emerald rockcod,1.19,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Nototheniidae,Trematomus bernacchii,Emerald rockcod,1.82,48,"FD, SCF",RBC,GD,"Morescalchi, A., M.A. Morescalchi, G. Odierna, V. Stingo, and T. Capriglione (1996). Karyotype and genome size of zoarcids and notothenioids (Teleostei, Perciformes) from the Ross Sea: cytotaxonomic implications. Polar Biology 16: 559-564.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Odontobutidae,Odontobutis obscura,N/A,1.18,44,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Odontobutidae,Odontobutis obscura,N/A,1.27,,FD,RBC,GD,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Odontobutidae,Perccottus glenii,Chinese sleeper,1.10,,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Opistognathidae,Opistognathus sp.,Jawfish,1.06,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Oplignathidae,Oplegnathus fasciatus,Knifejaw,0.93,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Pempheridae,Pempheris xanthoptera,N/A,0.68,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Pentacerotidae,Evistias acutirostris,Striped boarfish,0.81,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Pentacerotidae,Pentaceropsis recurvirostris,Longsnout boarfish,0.76,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Pentacerotidae,Pentaceros decacanthus,Bigspined boarfish,0.74,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Pentacerotidae,Zanclistius elevatus,Longfin boarfish,0.72,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percichthyidae,Coreoperca kawamebari,N/A,0.92,,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percichthyidae,Maccullochella peelii peelii,Murray cod,0.83,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percidae,Perca flavescens,Yellow perch,0.92,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percidae,Perca flavescens,Yellow perch,1.20,48,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percidae,Perca fluviatilis,European perch,0.90,,NS,NS,GD,"Vialli, M. (1957a). Volume et contenu en ADN par noyau. Experimental Cell Research Suppl. 4: 284-293.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percidae,Perca fluviatilis,European perch,1.22,48,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percidae,Percina caprodes,Logperch,1.06,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percidae,Sander lucioperca,Zander,1.14,48,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Percidae,Sander vitreus,Walleye,1.06,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Pholidae,Pholis gunnellus,Rock gunnel,0.72,,FCM,RBC,GD,"Libertini, A. and M. Rampin (2008). Unpublished data.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Pinguipedidae,Parapercis cylindrica,Cylindrical sandperch,0.59,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Pinguipedidae,Parapercis hexophtalma,Speckled sandperch,0.56,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Perciformes,Polyprionidae,Polyprion americanus,Wreckfish,0.77,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Perciformes,Polyprionidae,Polyprion moeone,Bass groper,0.89,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
