Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References1,References2
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar,Atlantic salmon,2.98,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar,Atlantic salmon,3.10,60,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar,Atlantic salmon,3.27,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo salar (3x),Atlantic salmon,4.90,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta fario,Brown trout,2.90,,FD,RBC,GD,"Mirsky, A.E. and H. Ris (1949). Variable and constant components of chromosomes. Nature 163: 666-667.","Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta fario,Brown trout,3.15,80,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta macrostigma,Trout,3.19,80,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.59,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.73,,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.95,,FCM,RBC,"GD, HS, V","Tiersch, T.R., R.W. Chandler, S.S. Wachtel, and S. Elias (1989a). Reference standards for flow cytometry and application in comparative studies of nuclear DNA content. Cytometry 10: 706-710.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,2.95,,FCM,RBC,"GD, HS","Alfei, L., D. Cavallo, P. Eleuteri, M.G. Grollino, P.T. Colombari, A. Ferri, A. Onali, and R. De Vita (1996). Nuclear DNA content in Salmo fibreni in Lake Posta Fibreno, Italy. Journal of Fish Biology 48: 1051-1058.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salmo trutta trutta,Sea trout,3.07,80,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus alpinus,Arctic charr,2.92,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus alpinus,Arctic charr,3.36,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus alpinus,Arctic charr,3.70,80,FD,RBC,SA,"Hartley, S.E. (1990). Variation in cellular DNA content in Arctic charr, Salvelinus alpinus (L.). Journal of Fish Biology 37: 189-190.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,2.86,,FCM,RBC,GD,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,3.24,,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,3.27,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus fontinalis,Brook trout,3.50,84,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus leucomaenis leucomaenis,Whitespotted char,3.75,84,FD,LV,OM,"Ojima, Y., K. Maeki, S. Takayama, and S. Nogusa (1963). A cytotaxonomic study on the Salmonidae. The Nucleus 6: 91-98.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Salvelinus namaycush,Lake trout,3.04,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Stenodus leucichthys,Inconnu,3.27,74,FD,CE,TH,"Booke, H.E. (1968). Cytotaxonomic studies of the coregonine fishes of the Great Lakes, USA: DNA and karyotype analysis. Journal of the Fisheries Research Board of Canada 25: 1667-1687.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Thymallus arcticus,Arctic grayling,1.99,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Salmonidae,Thymallus thymallus,Grayling,2.15,102,FCM,RBC,"HS, RT","Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Dallia pectoralis,Alaska blackfish,1.26,78,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Novumbra hubbsi,Olympic mudminnow,1.04,48,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra limi,Central mudminnow,2.52,,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra limi,Central mudminnow,2.56,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra limi,Central mudminnow,2.70,22,BFA,RBC,SP,"Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
Chordata,Vertebrata,Osteichthyes,Salmoniformes,Umbridae,Umbra pygmaea,Eastern mudminnow,2.41,22,FD,RBC,"HS, CA","Beamish, R.J., M.J. Merrilees, and E.J. Crossman (1971). Karyotypes and DNA values for members of the suborder Esocoidei (Osteichthyes: Salmoniformes). Chromosoma 34: 436-447.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Agonidae,Podothecus acipenserinus,Sturgeon poacher,0.75,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Agonidae,Ulcina olrikii,Arctic alligatorfish,0.74,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Anoplopomatidae,Anoplopoma fimbria,Sablefish,0.71,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Anoplopomatidae,Anoplopoma fimbria,Sablefish,0.84,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Alcichthys alcicornis,Sculpin,0.73,48,FD,RBC,CP,"Terashima, H. and H. Ida (1991). Karyotypes of three species of the family Cottidae (Scorpaeniformes). Japanese Journal of Ichthyology37: 358-362.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Clinocottus analis,Woolly sculpin,0.93,48,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Cottus bairdii,Mottled sculpin,0.86,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Gymnocanthus intermedius,Sculpin,0.74,44,FD,RBC,CP,"Terashima, H. and H. Ida (1991). Karyotypes of three species of the family Cottidae (Scorpaeniformes). Japanese Journal of Ichthyology37: 358-362.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Gymnocanthus tricuspis,Arctic staghorn sculpin,0.77,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Icelinus filamentosus,Threadfin sculpin,0.90,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Icelus bicornis,Twohorn sculpin,0.75,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Icelus cataphractus,Sculpin,0.75,40,FD,RBC,CP,"Terashima, H. and H. Ida (1991). Karyotypes of three species of the family Cottidae (Scorpaeniformes). Japanese Journal of Ichthyology37: 358-362.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Icelus spatula,Spatulate sculpin,0.80,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Myoxocephalus octodecemspinosus,Longhorn sculpin,0.93,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Myoxocephalus octodecemspinosus,Longhorn sculpin,0.94,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Myoxocephalus scorpius,Shorthorn sculpin,0.87,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Myoxocephalus scorpius,Shorthorn sculpin,1.79,38,SCF,RBC,HS,"De Smet, W.H.O. (1981). The nuclear Feulgen-DNA content of the vertebrates (especially reptiles), as measured by fluorescence cytophotometry, with notes on the cell and chromosome size. Acta Zoologica et Pathologica Antverpiensia 76: 119-167.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Triglops murrayii,Moustache sculpin,0.68,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Triglops nybelini,Bigeye sculpin,0.78,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cottidae,Triglopsis quadricornis,Fourhorn sculpin,0.92,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cyclopteridae,Cyclopteropsis jordani,Smooth lumpfish,0.85,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Cyclopteridae,Eumicrotremus spinosus,Atlantic spiny lumpsucker,0.95,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Hemitripteridae,Hemitripterus americanus,Sea raven,0.90,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Hemitripteridae,Hemitripterus americanus,Sea raven,0.94,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Hemitripteridae,Hemitripterus bolini,Bigmouth sculpin,1.01,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Hexagrammidae,Hexagrammos decagrammus,Kelp greenling,0.84,,BFA,RBC,SP,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Hexagrammidae,Hexagrammos otakii,Greenling,0.83,48,FCM,RBC,MM,"Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Liparidae,Careproctus melanurus,Blacktail snailfish,0.76,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Liparidae,Liparis fabricii,Gelatinous snailfish,0.91,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Liparidae,Liparis sp.,Snailfish,0.75,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",
Chordata,Vertebrata,Osteichthyes,Scorpaeniformes,Liparidae,Liparis tunicatus,Kelp snailfish,0.88,,FIA,RBC,"BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
